,Channel,Channel Subscribers,Video Name,Posted Date,Video Views,Video Likes,Video Dislikes,Comment,Comment Likes
1013,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"If theres anything I wanted to see Babish make, I'd want to see the pancakes from Helltaker :)",7
1014,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""French Toast Casserole"" [proceeds to make a slight variation on Bread Pudding]
I love you but why you gotta do me dirty like this and not call it what it is, lol.",10
1015,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Fun fact : french toast is called “pain perdu” in France, which means “lost bread”. It is also sometimes referred as “le gâteau du pauvre” (the cake of the poor).",57
1016,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"When Binging with Babish is being sponsored by Bounty

His Counter: “no no, not again, please!”",3K
1017,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Babish, how about a Caribbean secret: add a dash or two of bitters into your, well everything. Thank me later.",2
1018,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,“French toast casserole” soooo what’s essentially Bread and Butter Pudding?,5
1019,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"I just made this with my 3 year old son and we agreed the taste was phenomenal, but next time I will definitely choose a thicker bread, it seemed thick enough until it came out of the skillet than I could tell the inside would be almost raw. 

The edges were divine, but my 3 year old said Gordan Ramsey would call it raw so I must have done something wrong",5
1020,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"me: lets start a keto diet
babish: FRENCH TOAST!
me: okay.",63
1021,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""I missed the plate by a large margin, step bro.""",4
1022,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"“Let’s get down to basics”
I need a series called Business With Babish",75
1023,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,When he poured that syrup on the table I actually believed it cause I've actually done that,3
1024,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,me: lets start a keto diet babish: FRENCH TOAST! me: okay.,2
1025,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"“Ah, I missed the plate by a wide margin.” -Babish 2020",747
1026,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""A few extraordinarily hungry individuals"" When the bois hyu to smoke and u match with french toast on top.",64
1027,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"2:44 that “I don’t know” made this so much more relatable... I was thinking “geez, such a smooth buttery voice and cool laid back style... oh, wait, he’s kinda like me!” Haha",2
1028,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Can you make “summer ramen” from “we bare bears”,15
1029,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I saw your reply on Adam making fries and someone called you “DADDY BABBY”,4
1030,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"“Two large eggs with shells discarded” ahh, THAT’s where I’ve been going wrong",2.3K
1031,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"In Germany we call that ""Armer Ritter"" which has the meaning of ""Poor Knight""",11
1032,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Ah, French Toast, my favorite probably not European bread dish! Very sweet.",2
1033,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"In germany we call it ""Arme Ritter""
Which translates to ""poor knights""

Do with that what you will",14
1034,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"He should be using Brawny paper towels, instead of bounty.  I bet he looks good on a flannel shirt",
1035,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,“French toast casserole” you mean fancy bread and butter pudding.,1.4K
1036,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,apparently I've been making french toast wrong this entire time. I make it even more simple,3
1037,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"I made Christmas bread pudding once when I inherited 7 loaves that had a bit too much flour in them...ground dates and walnuts.  My food cart is making itself.  DAMN BOI

stomach growling",6
1038,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I had french toast casserole for breakfast. It was delicious.,
1039,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Why does the intro sound like there are two songs playing at the same time?
(Great video though)",1
1040,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Andrew: (Spills maple syrup on the table)

Canadians: Sorry, but that's offensive",2.2K
1041,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""french toast casserole"" do you just mean bread pudding",3
1042,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"In France, we call them ""Pain perdu"", which literally means ""Lost bread""",10
1043,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I was so confused when he said French toast casserole. I'm so used to hearing bread pudding. I've been in the south too long...,4
1044,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,So it turns out I've never actually made french toast now that I know what it is 🤦‍♂️,2
1045,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"As soon as he started pouring syrup on the counter, I knew he was sponsored by Bounty again.",1K
1046,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I would love to see you make the “roast pork” from the anime food wars in the first episode it looked so good,
1047,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"As someone from the uk, u being sponsored by bounty brings back memory’s I forgot I had. We had some legendary adverts by them.",1
1048,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Next episode: oops I missed the plate by a continent.,1
1049,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I watch these too late at night and make way too many “mmm” and “mhmm” noises when I watch these. My roommates are likely concerned 😂,
1050,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Was lowkey scared he'd try to make his own bread for this one,1.3K
1051,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I would really like to see taco sausage from the movie “The half of it”,23
1052,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"4:29  … this is the meal to seal the deal after that ""one night steal"" to make your love life dreams real, ya feel?",
1053,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Strange, I always remember french toast being a savoury thing. When ever it was made for me or I make it, I use the fat left over in the pan from bacon or sausages and don't sweet the dip mix. Using see the french toast being had with Tomato Sauce or Brown Sauce.",20
1054,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""i missed the plate by a wide margin"" you were on another continent with that syrup",
1055,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,It's amazing how it's a complete coincidence when babish misses the target in the beginning and he's conveniently sponsored by bounty to save him. You're one lucky man babish.,401
1056,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,seeing him spill some food just to introduce his sponsor triggers me everytime 😭 just use some water dude,
1057,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Babish, you’ve helped me discover my love for cooking. I had no idea what I want to do with my life, but watching the delicate art of cooking sparked a fire within and I felt motivated to cook. Cooking is my passion and I aspire to learn. Thank you",1
1058,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,4:17 it’s always so satisfying to see him do stuff like this,
1059,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""oops i missed the plate by a wide margin"" had me laughing my ass off for 2 minutes",3
1060,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""French Bread Casserole""

how to charge $10 per serving for bread pudding at a restaurant",1.2K
1061,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"0:03 every seen on tv ad ever. EvEr MiSs YoUr PlAtE WhEn pOurIng SyrUp??!,",
1062,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I expected him to talk about bounty as a backup to the covid tp shortage:(,
1063,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Me: babish, how many times is bounty going to sponsor your videos?

Babish: yes",1
1064,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,4:31 Babish Begins Bouncing Bodaciously.,
1065,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"This guy got sponsored by Bounty, the most wholesome  sponsor I have seen ever lol.",607
1066,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"1:43 ""Or leave the shells in for that crunch that you just can't get with a pan or oven.""",
1067,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"I love how he finishes the video with what is essentially porn music
This channel isn't against YouTube's TOS... but it should be, after what it just made me do",
1068,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,I'm French and anytime I've eaten this was as a kid when my mom would make it for dinner with stale baguette. It's a treat but also cheap and doesn't require to buy anything 😁,
1069,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"The end result of that last one is almost like coffee cake, which makes me wonder; would adding some coffee flavor be good with this?  I may experiment with that.",
1070,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"You have the weirdest, most high profile sponsors on this show.",804
1071,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Fr tho, when he spilled his maple syrup on purpose for a sponsor made my day.",
1072,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Watching this could make me cry. It's just... so beautiful. French toast casserole. Simply gorgeous.

I haven't had french toast in ages. Next time, I'm doing it right",
1073,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"Your sponsor intro was so smooth it could have legitimately been a mistake. I can just see you looking at something off camera while you start to pour and pouring it all over the butcher block.
And of course you would include it in your episode and cover it up like it was intentional by turning it into a sponsor plug for paper towels.",
1074,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"This was the tastiest French toast I've ever made.... Thank you, Babish 🙏",
1075,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"...The contents of two whole eggs, ""shell discarded.""

I am so glad you cleared that up",871
1076,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,That french toast casserole is the most amazing idea i've heard in a while,
1077,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,Love how I pay for youtube and still get ads....,
1078,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,The French toast casserole reminds me of a bread and butter pudding my gran used to make for me when we were at her house,1
1079,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,That goddamn sponsor had me weak. Also just realized I've been watching forever and I never subbed lol,
1080,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"""...egg yolks, known the world over for their egginess and yolkyness""
-wise man babish, 2020",760
1081,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,"my boyfriend and I used your lovely recipes as inspiration, made a french toast / hawaiian bread mashup, and now I'm 400lbs heavier.

<3",
1082,Binging with Babish,7.33M subscribers,French Toast | Basics with Babish,"Jun 18, 2020","2,879,542 views",115K,1.2K,This recipe re-defined french toast for me. So damn good that any other way feels like cheating now.,
